file_index,tile_id,unique_number,Memo,Scale,Significant,Marginal,Subtraction,Error
16416,T00692,1416,nan,zscale,0,0,0,0
16417,T00692,1420,nan,zscale,0,0,0,0
16418,T00692,1426,nan,zscale,0,0,0,0
16419,T00692,1430,nan,zscale,0,0,0,0
16420,T00692,1445,nan,zscale,0,0,0,0
16421,T00692,1451,nan,zscale,0,0,0,0
16422,T00692,1465,nan,zscale,0,0,0,0
16423,T00692,1469,nan,zscale,0,0,0,0
16424,T00692,1470,nan,zscale,0,0,0,0
16425,T00692,1475,nan,zscale,0,0,0,0
16426,T00692,1478,nan,zscale,0,0,0,0
16427,T00692,1479,nan,zscale,0,0,0,0
16428,T00692,1480,nan,zscale,0,0,0,0
16429,T00692,1491,nan,zscale,0,0,0,0
16430,T00692,1496,nan,zscale,0,0,0,0
16431,T00692,1511,nan,zscale,0,0,0,0
16432,T00692,1514,nan,zscale,0,0,0,0
16433,T00692,1517,nan,zscale,0,0,0,0
16434,T00692,1519,nan,zscale,0,0,0,0
16435,T00692,1524,nan,zscale,0,0,0,0
16436,T00692,1543,nan,zscale,0,0,0,0
16437,T00692,1556,nan,zscale,0,0,0,0
16438,T00692,1583,nan,zscale,0,0,0,0
16439,T00692,1600,nan,zscale,0,0,0,0
16440,T00692,1618,nan,zscale,0,0,0,0
16441,T00692,1637,nan,zscale,0,0,0,0
16442,T00692,1660,nan,zscale,0,0,0,0
16443,T00692,1665,nan,zscale,0,0,0,0
16444,T00692,1668,nan,zscale,0,0,0,0
16445,T00692,1689,nan,zscale,0,0,0,0
16446,T00692,1736,nan,zscale,0,0,0,0
16447,T00692,1744,nan,zscale,0,0,0,0
16448,T00692,1747,nan,zscale,0,0,0,0
16449,T00692,1758,nan,zscale,0,0,0,0
16450,T00692,1787,nan,zscale,0,0,0,0
16451,T00692,1793,nan,zscale,0,0,0,0
16452,T00692,1794,nan,zscale,0,0,0,0
16453,T00692,1797,nan,zscale,0,0,0,0
16454,T00692,1808,nan,zscale,0,0,0,0
16455,T00692,1815,nan,zscale,0,0,0,0
16456,T00692,1821,nan,zscale,0,0,0,0
16457,T00692,1824,nan,zscale,0,0,0,0
16458,T00692,1849,nan,zscale,0,0,0,0
16459,T00692,1885,nan,zscale,0,0,0,0
16460,T00692,1886,nan,zscale,0,0,0,0
16461,T00692,1909,nan,zscale,0,0,0,0
16462,T00692,1913,nan,zscale,0,0,0,0
16463,T00692,1935,nan,zscale,0,0,0,0
16464,T00692,1937,nan,zscale,0,0,0,0
16465,T00692,1942,nan,zscale,0,0,0,0
16466,T00692,1956,nan,zscale,0,0,0,0
16467,T00692,1957,nan,zscale,0,0,0,0
16468,T00692,1959,nan,zscale,0,0,0,0
16469,T00692,1967,nan,zscale,0,0,0,0
16470,T00692,1971,nan,zscale,0,0,0,0
16471,T00692,1973,nan,zscale,0,0,0,0
16472,T00692,2005,nan,zscale,0,0,0,0
16473,T00692,2064,nan,zscale,0,0,0,0
16474,T00692,2068,nan,zscale,0,0,0,0
16475,T00692,2129,nan,zscale,0,0,0,0
16476,T00692,2134,nan,zscale,0,0,0,0
16477,T00692,2136,nan,zscale,0,0,0,0
16478,T00692,2137,nan,zscale,0,0,0,0
16479,T00692,2145,nan,zscale,0,0,0,0
16480,T00692,2153,nan,zscale,0,0,0,0
16481,T00692,2184,nan,zscale,0,0,0,0
16482,T00692,2189,nan,zscale,0,0,0,0
16483,T00692,2191,nan,zscale,0,0,0,0
16484,T00692,2201,nan,zscale,0,0,0,0
16485,T00692,2219,nan,zscale,0,0,0,0
16486,T00692,2221,nan,zscale,0,0,0,0
16487,T00692,2277,nan,zscale,0,0,0,0
16488,T00692,2292,nan,zscale,0,0,0,0
16489,T00692,2296,nan,zscale,0,0,0,0
16490,T00692,2319,nan,zscale,0,0,0,0
16491,T00692,2325,nan,zscale,0,0,0,0
16492,T00692,2327,nan,zscale,0,0,0,0
16493,T00692,2394,nan,zscale,0,0,0,0
16494,T00692,2463,nan,zscale,0,0,0,0
16495,T00692,2472,nan,zscale,0,0,0,0
16496,T00692,2499,nan,zscale,0,0,0,0
16497,T00692,2515,nan,zscale,0,0,0,0
16498,T00692,2529,nan,zscale,0,0,0,0
16499,T00692,2546,nan,zscale,0,0,0,0
16500,T00692,2570,nan,zscale,0,0,0,0
16501,T00692,2656,nan,zscale,0,0,0,0
16502,T00692,2662,nan,zscale,0,0,0,0
16503,T00692,2665,nan,zscale,0,0,0,0
16504,T00692,2675,nan,zscale,0,0,0,0
16505,T00692,2738,nan,zscale,0,0,0,0
16506,T00692,2741,nan,zscale,0,0,0,0
16507,T00692,2747,nan,zscale,0,0,0,0
16508,T00692,2799,nan,zscale,0,0,0,0
16509,T00692,2800,nan,zscale,0,0,0,0
16510,T00692,2845,nan,zscale,0,0,0,0
16511,T00692,2871,nan,zscale,0,0,0,0
16512,T00692,2874,nan,zscale,0,0,0,0
16513,T00692,2875,nan,zscale,0,0,0,0
16514,T00692,2882,nan,zscale,0,0,0,0
16515,T00692,2892,nan,zscale,0,0,0,0
16516,T00692,2930,nan,zscale,0,0,0,0
16517,T00692,2957,nan,zscale,0,0,0,0
16518,T00692,2961,nan,zscale,0,0,0,0
16519,T00692,2963,nan,zscale,0,0,0,0
16520,T00692,2971,nan,zscale,0,0,0,0
16521,T00692,3003,nan,zscale,0,0,0,0
16522,T00692,3004,nan,zscale,0,0,0,0
16523,T00692,3029,nan,zscale,0,0,0,0
16524,T00692,3030,nan,zscale,0,0,0,0
16525,T00692,3046,nan,zscale,0,0,0,0
16526,T00692,3055,nan,zscale,0,0,0,0
16527,T00692,3058,nan,zscale,0,0,0,0
16528,T00692,3063,nan,zscale,0,0,0,0
16529,T00692,3070,nan,zscale,0,0,0,0
16530,T00692,3088,nan,zscale,0,0,0,0
16531,T00692,3102,nan,zscale,0,0,0,0
16532,T00692,3143,nan,zscale,0,0,0,0
16533,T00692,3212,nan,zscale,0,0,0,0
16534,T00692,3245,nan,zscale,0,0,0,0
16535,T00692,3247,nan,zscale,0,0,0,0
16536,T00692,3253,nan,zscale,0,0,0,0
16537,T00692,3261,nan,zscale,0,0,0,0
16538,T00692,3276,nan,zscale,0,0,0,0
16539,T00692,3298,nan,zscale,0,0,0,0
16540,T00692,3300,nan,zscale,0,0,0,0
16541,T00692,3305,nan,zscale,0,0,0,0
16542,T00692,3404,nan,zscale,0,0,0,0
16543,T00692,3406,nan,zscale,0,0,0,0
16544,T00692,3407,nan,zscale,0,0,0,0
16545,T00692,3423,nan,zscale,0,0,0,0
16546,T00692,3459,nan,zscale,0,0,0,0
16547,T00692,3487,nan,zscale,0,0,0,0
16548,T00692,3496,nan,zscale,0,0,0,0
16549,T00692,3497,nan,zscale,0,0,0,0
16550,T00692,3500,nan,zscale,0,0,0,0
16551,T00692,3502,nan,zscale,0,0,0,0
16552,T00692,3514,nan,zscale,0,0,0,0
16553,T00692,3515,nan,zscale,0,0,0,0
16554,T00692,3516,nan,zscale,0,0,0,0
16555,T00692,3520,nan,zscale,0,0,0,0
16556,T00692,3525,nan,zscale,0,0,0,0
16557,T00692,3528,nan,zscale,0,0,0,0
16558,T00692,3558,nan,zscale,0,0,0,0
16559,T00692,3564,nan,zscale,0,0,0,0
16560,T00692,3573,nan,zscale,0,0,0,0
16561,T00692,3579,nan,zscale,0,0,0,0
16562,T00692,3602,nan,zscale,0,0,0,0
16563,T00692,3609,nan,zscale,0,0,0,0
16564,T00692,3612,nan,zscale,0,0,0,0
16565,T00692,3620,nan,zscale,0,0,0,0
16566,T00692,3625,nan,zscale,0,0,0,0
16567,T00692,3639,nan,zscale,0,0,0,0
16568,T00692,3671,nan,zscale,0,0,0,0
16569,T00692,3697,nan,zscale,0,0,0,0
16570,T00692,3763,nan,zscale,0,0,0,0
16571,T00692,3783,nan,zscale,0,0,0,0
16572,T00692,3820,nan,zscale,0,0,0,0
16573,T00692,3821,nan,zscale,0,0,0,0
16574,T00692,3871,nan,zscale,0,0,0,0
16575,T00692,3954,nan,zscale,0,0,0,0
16576,T00692,3977,nan,zscale,0,0,0,0
16577,T00692,3981,nan,zscale,0,0,0,0
16578,T00692,3985,nan,zscale,0,0,0,0
16579,T00692,4008,nan,zscale,0,0,0,0
16580,T00692,4074,nan,zscale,0,0,0,0
16581,T00692,4077,nan,zscale,0,0,0,0
16582,T00692,4092,nan,zscale,0,0,0,0
16583,T00692,4140,nan,zscale,0,0,0,0
16584,T00692,4166,nan,zscale,0,0,0,0
16585,T00692,4264,nan,zscale,0,0,0,0
16586,T00692,4288,nan,zscale,0,0,0,0
16587,T00692,4299,nan,zscale,0,0,0,0
16588,T00692,4311,nan,zscale,0,0,0,0
16589,T00692,4325,nan,zscale,0,0,0,0
16590,T00692,4346,nan,zscale,0,0,0,0
16591,T00692,4408,nan,zscale,0,0,0,0
16592,T00692,4438,nan,zscale,0,0,0,0
16593,T00692,4445,nan,zscale,0,0,0,0
16594,T00692,4447,nan,zscale,0,0,0,0
16595,T00692,4457,nan,zscale,0,0,0,0
16596,T00692,4504,nan,zscale,0,0,0,0
16597,T00692,4550,nan,zscale,0,0,0,0
16598,T00692,4554,nan,zscale,0,0,0,0
16599,T00692,4557,nan,zscale,0,0,0,0
16600,T00692,4562,nan,zscale,0,0,0,0
16601,T00692,4573,nan,zscale,0,0,0,0
16602,T00692,4584,nan,zscale,0,0,0,0
16603,T00692,4587,nan,zscale,0,0,0,0
16604,T00692,4597,nan,zscale,0,0,0,0
16605,T00692,4606,nan,zscale,0,0,0,0
16606,T00692,4615,nan,zscale,0,0,0,0
16607,T00692,4631,nan,zscale,0,0,0,0
16608,T00692,4657,nan,zscale,0,0,0,0
16609,T00692,4668,nan,zscale,0,0,0,0
16610,T00692,4672,nan,zscale,0,0,0,0
16611,T00692,4673,nan,zscale,0,0,0,0
16612,T00692,4696,nan,zscale,0,0,0,0
16613,T00692,4702,nan,zscale,0,0,0,0
16614,T00692,4710,nan,zscale,0,0,0,0
16615,T00692,4712,nan,zscale,0,0,0,0
16616,T00692,4720,nan,zscale,0,0,0,0
16617,T00692,4726,nan,zscale,0,0,0,0
16618,T00692,4732,nan,zscale,0,0,0,0
16619,T00692,4734,nan,zscale,0,0,0,0
16620,T00692,4736,nan,zscale,0,0,0,0
16621,T00692,4756,nan,zscale,0,0,0,0
16622,T00692,4760,nan,zscale,0,0,0,0
16623,T00692,4764,nan,zscale,0,0,0,0
16624,T00692,4769,nan,zscale,0,0,0,0
16625,T00692,4789,nan,zscale,0,0,0,0
16626,T00692,4802,nan,zscale,0,0,0,0
16627,T00692,4805,nan,zscale,0,0,0,0
16628,T00692,4807,nan,zscale,0,0,0,0
16629,T00692,4808,nan,zscale,0,0,0,0
16630,T00692,4810,nan,zscale,0,0,0,0
16631,T00692,4821,nan,zscale,0,0,0,0
16632,T00692,4826,nan,zscale,0,0,0,0
16633,T00692,4843,nan,zscale,0,0,0,0
16634,T00692,4845,nan,zscale,0,0,0,0
16635,T00692,4846,nan,zscale,0,0,0,0
16636,T00692,4862,nan,zscale,0,0,0,0
16637,T00692,4866,nan,zscale,0,0,0,0
16638,T00692,4871,nan,zscale,0,0,0,0
16639,T00692,4876,nan,zscale,0,0,0,0
16640,T00692,4886,nan,zscale,0,0,0,0
16641,T00692,4890,nan,zscale,0,0,0,0
16642,T00692,4893,nan,zscale,0,0,0,0
16643,T00692,4898,nan,zscale,0,0,0,0
16644,T00692,4910,nan,zscale,0,0,0,0
16645,T00692,4913,nan,zscale,0,0,0,0
16646,T00692,4916,nan,zscale,0,0,0,0
16647,T00692,4921,nan,zscale,0,0,0,0
16648,T00692,4932,nan,zscale,0,0,0,0
16649,T00692,4936,nan,zscale,0,0,0,0
16650,T00692,4962,nan,zscale,0,0,0,0
16651,T00692,4965,nan,zscale,0,0,0,0
16652,T00692,4966,nan,zscale,0,0,0,0
16653,T00692,4971,nan,zscale,0,0,0,0
16654,T00692,4972,nan,zscale,0,0,0,0
16655,T00692,4973,nan,zscale,0,0,0,0
16656,T00692,4977,nan,zscale,0,0,0,0
16657,T00692,4981,nan,zscale,0,0,0,0
16658,T00692,4984,nan,zscale,0,0,0,0
16659,T00692,5016,nan,zscale,0,0,0,0
16660,T00692,5019,nan,zscale,0,0,0,0
16661,T00692,5024,nan,zscale,0,0,0,0
16662,T00692,5028,nan,zscale,0,0,0,0
16663,T00692,5033,nan,zscale,0,0,0,0
16664,T00692,5041,nan,zscale,0,0,0,0
16665,T00692,5047,nan,zscale,0,0,0,0
16666,T00692,5079,nan,zscale,0,0,0,0
16667,T00692,5105,nan,zscale,0,0,0,0
16668,T00692,5106,nan,zscale,0,0,0,0
16669,T00692,5110,nan,zscale,0,0,0,0
16670,T00692,5123,nan,zscale,0,0,0,0
16671,T00692,5136,nan,zscale,0,0,0,0
16672,T00692,5153,nan,zscale,0,0,0,0
16673,T00692,5155,nan,zscale,0,0,0,0
16674,T00692,5161,nan,zscale,0,0,0,0
16675,T00692,5169,nan,zscale,0,0,0,0
16676,T00692,5170,nan,zscale,0,0,0,0
16677,T00692,5171,nan,zscale,0,0,0,0
16678,T00692,5172,nan,zscale,0,0,0,0
16679,T00692,5173,nan,zscale,0,0,0,0
16680,T00692,5182,nan,zscale,0,0,0,0
16681,T00692,5186,nan,zscale,0,0,0,0
16682,T00692,5190,nan,zscale,0,0,0,0
16683,T00692,5197,nan,zscale,0,0,0,0
16684,T00692,5208,nan,zscale,0,0,0,0
16685,T00692,5210,nan,zscale,0,0,0,0
16686,T00692,5216,nan,zscale,0,0,0,0
16687,T00692,5222,nan,zscale,0,0,0,0
16688,T00692,5226,nan,zscale,0,0,0,0
16689,T00692,5251,nan,zscale,0,0,0,0
16690,T00692,5252,nan,zscale,0,0,0,0
16691,T00692,5264,nan,zscale,0,0,0,0
16692,T00692,5279,nan,zscale,0,0,0,0
16693,T00692,5283,nan,zscale,0,0,0,0
16694,T00692,5287,nan,zscale,0,0,0,0
16695,T00692,5300,nan,zscale,0,0,0,0
16696,T00692,5306,nan,zscale,0,0,0,0
16697,T00692,5312,nan,zscale,0,0,0,0
16698,T00692,5319,nan,zscale,0,0,0,0
16699,T00692,5320,nan,zscale,0,0,0,0
16700,T00692,5331,nan,zscale,0,0,0,0
16701,T00692,5334,nan,zscale,0,0,0,0
16702,T00692,5336,nan,zscale,0,0,0,0
16703,T00692,5364,nan,zscale,0,0,0,0
16704,T00692,5368,nan,zscale,0,0,0,0
16705,T00692,5380,nan,zscale,0,0,0,0
16706,T00692,5384,nan,zscale,0,0,0,0
16707,T00692,5401,nan,zscale,0,0,0,0
16708,T00692,5410,nan,zscale,0,0,0,0
16709,T00692,5422,nan,zscale,0,0,0,0
16710,T00692,5434,nan,zscale,0,0,0,0
16711,T00692,5436,nan,zscale,0,0,0,0
16712,T00692,5438,nan,zscale,0,0,0,0
16713,T00692,5441,nan,zscale,0,0,0,0
16714,T00692,5457,nan,zscale,0,0,0,0
16715,T00692,5460,nan,zscale,0,0,0,0
16716,T00692,5463,nan,zscale,0,0,0,0
16717,T00692,5468,nan,zscale,0,0,0,0
16718,T00692,5480,nan,zscale,0,0,0,0
16719,T00692,5484,nan,zscale,0,0,0,0
16720,T00692,5485,nan,zscale,0,0,0,0
16721,T00692,5489,nan,zscale,0,0,0,0
16722,T00692,5493,nan,zscale,0,0,0,0
16723,T00692,5498,nan,zscale,0,0,0,0
16724,T00692,5501,nan,zscale,0,0,0,0
16725,T00692,5502,nan,zscale,0,0,0,0
16726,T00692,5503,nan,zscale,0,0,0,0
16727,T00692,5515,nan,zscale,0,0,0,0
16728,T00692,5524,nan,zscale,0,0,0,0
16729,T00692,5528,nan,zscale,0,0,0,0
16730,T00692,5544,nan,zscale,0,0,0,0
16731,T00692,5561,nan,zscale,0,0,0,0
16732,T00692,5564,nan,zscale,0,0,0,0
16733,T00692,5565,nan,zscale,0,0,0,0
16734,T00692,5566,nan,zscale,0,0,0,0
16735,T00692,5570,nan,zscale,0,0,0,0
16736,T00692,5576,nan,zscale,0,0,0,0
16737,T00692,5596,nan,zscale,0,0,0,0
16738,T00692,5600,nan,zscale,0,0,0,0
16739,T00692,5602,nan,zscale,0,0,0,0
16740,T00692,5605,nan,zscale,0,0,0,0
16741,T00692,5610,nan,zscale,0,0,0,0
16742,T00692,5613,nan,zscale,0,0,0,0
16743,T00692,5618,nan,zscale,0,0,0,0
16744,T00692,5626,nan,zscale,0,0,0,0
16745,T00692,5629,nan,zscale,0,0,0,0
16746,T00692,5635,nan,zscale,0,0,0,0
16747,T00692,5636,nan,zscale,0,0,0,0
16748,T00692,5640,nan,zscale,0,0,0,0
16749,T00692,5644,nan,zscale,0,0,0,0
16750,T00692,5651,nan,zscale,0,0,0,0
16751,T00692,5654,nan,zscale,0,0,0,0
16752,T00692,5665,nan,zscale,0,0,0,0
16753,T00692,5672,nan,zscale,0,0,0,0
16754,T00692,5674,nan,zscale,0,0,0,0
16755,T00692,5689,nan,zscale,0,0,0,0
16756,T00692,5700,nan,zscale,0,0,0,0
16757,T00692,5704,nan,zscale,0,0,0,0
16758,T00692,5708,nan,zscale,0,0,0,0
16759,T00692,5712,nan,zscale,0,0,0,0
16760,T00692,5714,nan,zscale,0,0,0,0
16761,T00692,5715,nan,zscale,0,0,0,0
16762,T00692,5717,nan,zscale,0,0,0,0
16763,T00692,5720,nan,zscale,0,0,0,0
16764,T00692,5724,nan,zscale,0,0,0,0
16765,T00692,5725,nan,zscale,0,0,0,0
16766,T00692,5728,nan,zscale,0,0,0,0
16767,T00692,5735,nan,zscale,0,0,0,0
16768,T00692,5741,nan,zscale,0,0,0,0
16769,T00692,5743,nan,zscale,0,0,0,0
16770,T00692,5750,nan,zscale,0,0,0,0
16771,T00692,5757,nan,zscale,0,0,0,0
16772,T00692,5759,nan,zscale,0,0,0,0
16773,T00692,5763,nan,zscale,0,0,0,0
16774,T00692,5764,nan,zscale,0,0,0,0
16775,T00692,5781,nan,zscale,0,0,0,0
16776,T00692,5788,nan,zscale,0,0,0,0
16777,T00692,5794,nan,zscale,0,0,0,0
16778,T00692,5800,nan,zscale,0,0,0,0
16779,T00692,5801,nan,zscale,0,0,0,0
16780,T00692,5809,nan,zscale,0,0,0,0
16781,T00692,5819,nan,zscale,0,0,0,0
16782,T00692,5820,nan,zscale,0,0,0,0
16783,T00692,5827,nan,zscale,0,0,0,0
16784,T00692,5830,nan,zscale,0,0,0,0
16785,T00692,5834,nan,zscale,0,0,0,0
16786,T00692,5835,nan,zscale,0,0,0,0
16787,T00692,5836,nan,zscale,0,0,0,0
16788,T00692,5840,nan,zscale,0,0,0,0
16789,T00692,5845,nan,zscale,0,0,0,0
16790,T00692,5849,nan,zscale,0,0,0,0
16791,T00692,5852,nan,zscale,0,0,0,0
16792,T00692,5859,nan,zscale,0,0,0,0
16793,T00692,5860,nan,zscale,0,0,0,0
16794,T00692,5861,nan,zscale,0,0,0,0
16795,T00692,5870,nan,zscale,0,0,0,0
16796,T00692,5876,nan,zscale,0,0,0,0
16797,T00692,5877,nan,zscale,0,0,0,0
16798,T00692,5878,nan,zscale,0,0,0,0
16799,T00692,5880,nan,zscale,0,0,0,0
16800,T00692,5882,nan,zscale,0,0,0,0
16801,T00692,5883,nan,zscale,0,0,0,0
16802,T00692,5886,nan,zscale,0,0,0,0
16803,T00692,5892,nan,zscale,0,0,0,0
16804,T00692,5893,nan,zscale,0,0,0,0
16805,T00692,5907,nan,zscale,0,0,0,0
16806,T00692,5912,nan,zscale,0,0,0,0
16807,T00692,5916,nan,zscale,0,0,0,0
16808,T00692,5917,nan,zscale,0,0,0,0
16809,T00692,5940,nan,zscale,0,0,0,0
16810,T00692,5944,nan,zscale,0,0,0,0
16811,T00692,5945,nan,zscale,0,0,0,0
16812,T00692,5956,nan,zscale,0,0,0,0
16813,T00692,5958,nan,zscale,0,0,0,0
16814,T00692,5965,nan,zscale,0,0,0,0
16815,T00692,5972,nan,zscale,0,0,0,0
16816,T00692,5980,nan,zscale,0,0,0,0
16817,T00692,5982,nan,zscale,0,0,0,0
16818,T00692,5985,nan,zscale,0,0,0,0
16819,T00692,5992,nan,zscale,0,0,0,0
16820,T00692,5997,nan,zscale,0,0,0,0
16821,T00692,6004,nan,zscale,0,0,0,0
16822,T00692,6008,nan,zscale,0,0,0,0
16823,T00692,6012,nan,zscale,0,0,0,0
16824,T00692,6014,nan,zscale,0,0,0,0
16825,T00692,6019,nan,zscale,0,0,0,0
16826,T00692,6020,nan,zscale,0,0,0,0
16827,T00692,6029,nan,zscale,0,0,0,0
16828,T00692,6048,nan,zscale,0,0,0,0
16829,T00692,6080,nan,zscale,0,0,0,0
16830,T00692,6085,nan,zscale,0,0,0,0
16831,T00692,6086,nan,zscale,0,0,0,0
16832,T00692,6087,nan,zscale,0,0,0,0
16833,T00692,6093,nan,zscale,0,0,0,0
16834,T00692,6125,nan,zscale,0,0,0,0
16835,T00692,6137,nan,zscale,0,0,0,0
16836,T00692,6150,nan,zscale,0,0,0,0
16837,T00692,6155,nan,zscale,0,0,0,0
16838,T00692,6168,nan,zscale,0,0,0,0
16839,T00692,6172,nan,zscale,0,0,0,0
16840,T00692,6178,nan,zscale,0,0,0,0
16841,T00692,6179,nan,zscale,0,0,0,0
16842,T00692,6182,nan,zscale,0,0,0,0
16843,T00692,6188,nan,zscale,0,0,0,0
16844,T00692,6191,nan,zscale,0,0,0,0
16845,T00692,6193,nan,zscale,0,0,0,0
16846,T00692,6198,nan,zscale,0,0,0,0
16847,T00692,6199,nan,zscale,0,0,0,0
16848,T00692,6202,nan,zscale,0,0,0,0
16849,T00692,6208,nan,zscale,0,0,0,0
16850,T00692,6209,nan,zscale,0,0,0,0
16851,T00692,6211,nan,zscale,0,0,0,0
16852,T00692,6215,nan,zscale,0,0,0,0
16853,T00692,6220,nan,zscale,0,0,0,0
16854,T00692,6221,nan,zscale,0,0,0,0
16855,T00692,6224,nan,zscale,0,0,0,0
16856,T00692,6225,nan,zscale,0,0,0,0
16857,T00692,6226,nan,zscale,0,0,0,0
16858,T00692,6229,nan,zscale,0,0,0,0
16859,T00692,6231,nan,zscale,0,0,0,0
16860,T00692,6232,nan,zscale,0,0,0,0
16861,T00692,6233,nan,zscale,0,0,0,0
16862,T00692,6235,nan,zscale,0,0,0,0
16863,T00692,6236,nan,zscale,0,0,0,0
16864,T00692,6237,nan,zscale,0,0,0,0
16865,T00692,6239,nan,zscale,0,0,0,0
16866,T00692,6249,nan,zscale,0,0,0,0
16867,T00692,6250,nan,zscale,0,0,0,0
16868,T00692,6251,nan,zscale,0,0,0,0
16869,T00692,6253,nan,zscale,0,0,0,0
16870,T00692,6256,nan,zscale,0,0,0,0
16871,T00692,6257,nan,zscale,0,0,0,0
16872,T00692,6263,nan,zscale,0,0,0,0
16873,T00692,6271,nan,zscale,0,0,0,0
16874,T00692,6275,nan,zscale,0,0,0,0
16875,T00692,6279,nan,zscale,0,0,0,0
16876,T00692,6283,nan,zscale,0,0,0,0
16877,T00692,6291,nan,zscale,0,0,0,0
16878,T00692,6304,nan,zscale,0,0,0,0
16879,T00692,6310,nan,zscale,0,0,0,0
16880,T00692,6315,nan,zscale,0,0,0,0
16881,T00692,6317,nan,zscale,0,0,0,0
16882,T00692,6319,nan,zscale,0,0,0,0
16883,T00692,6325,nan,zscale,0,0,0,0
16884,T00692,6330,nan,zscale,0,0,0,0
16885,T00692,6333,nan,zscale,0,0,0,0
16886,T00692,6346,nan,zscale,0,0,0,0
16887,T00692,6352,nan,zscale,0,0,0,0
16888,T00692,6355,nan,zscale,0,0,0,0
16889,T00692,6364,nan,zscale,0,0,0,0
16890,T00692,6367,nan,zscale,0,0,0,0
16891,T00692,6369,nan,zscale,0,0,0,0
16892,T00692,6376,nan,zscale,0,0,0,0
16893,T00692,6379,nan,zscale,0,0,0,0
16894,T00692,6387,nan,zscale,0,0,0,0
16895,T00692,6388,nan,zscale,0,0,0,0
16896,T00692,6395,nan,zscale,0,0,0,0
16897,T00692,6411,nan,zscale,0,0,0,0
16898,T00692,6413,nan,zscale,0,0,0,0
16899,T00692,6414,nan,zscale,0,0,0,0
16900,T00692,6418,nan,zscale,0,0,0,0
16901,T00692,6425,nan,zscale,0,0,0,0
16902,T00692,6427,nan,zscale,0,0,0,0
16903,T00692,6428,nan,zscale,0,0,0,0
16904,T00692,6431,nan,zscale,0,0,0,0
16905,T00692,6432,nan,zscale,0,0,0,0
16906,T00692,6433,nan,zscale,0,0,0,0
16907,T00692,6435,nan,zscale,0,0,0,0
16908,T00692,6436,nan,zscale,0,0,0,0
16909,T00692,6437,nan,zscale,0,0,0,0
16910,T00692,6441,nan,zscale,0,0,0,0
16911,T00692,6446,nan,zscale,0,0,0,0
16912,T00692,6447,nan,zscale,0,0,0,0
16913,T00692,6455,nan,zscale,0,0,0,0
16914,T00692,6458,nan,zscale,0,0,0,0
16915,T00692,6461,nan,zscale,0,0,0,0
16916,T00692,6463,nan,zscale,0,0,0,0
16917,T00692,6466,nan,zscale,0,0,0,0
16918,T00692,6472,nan,zscale,0,0,0,0
16919,T00692,6477,nan,zscale,0,0,0,0
16920,T00692,6483,nan,zscale,0,0,0,0
16921,T00692,6485,nan,zscale,0,0,0,0
16922,T00692,6486,nan,zscale,0,0,0,0
16923,T00692,6488,nan,zscale,0,0,0,0
16924,T00692,6489,nan,zscale,0,0,0,0
16925,T00692,6491,nan,zscale,0,0,0,0
16926,T00692,6496,nan,zscale,0,0,0,0
16927,T00692,6511,nan,zscale,0,0,0,0
16928,T00692,6518,nan,zscale,0,0,0,0
16929,T00692,6529,nan,zscale,0,0,0,0
16930,T00692,6530,nan,zscale,0,0,0,0
16931,T00692,6532,nan,zscale,0,0,0,0
16932,T00692,6533,nan,zscale,0,0,0,0
16933,T00692,6536,nan,zscale,0,0,0,0
16934,T00692,6541,nan,zscale,0,0,0,0
16935,T00692,6547,nan,zscale,0,0,0,0
16936,T00692,6550,nan,zscale,0,0,0,0
16937,T00692,6559,nan,zscale,0,0,0,0
16938,T00692,6564,nan,zscale,0,0,0,0
16939,T00692,6565,nan,zscale,0,0,0,0
16940,T00692,6566,nan,zscale,0,0,0,0
16941,T00692,6567,nan,zscale,0,0,0,0
16942,T00692,6572,nan,zscale,0,0,0,0
16943,T00692,6575,nan,zscale,0,0,0,0
16944,T00692,6590,nan,zscale,0,0,0,0
16945,T00692,6591,nan,zscale,0,0,0,0
16946,T00692,6597,nan,zscale,0,0,0,0
16947,T00692,6601,nan,zscale,0,0,0,0
16948,T00692,6602,nan,zscale,0,0,0,0
16949,T00692,6604,nan,zscale,0,0,0,0
16950,T00692,6607,nan,zscale,0,0,0,0
16951,T00692,6608,nan,zscale,0,0,0,0
16952,T00692,6611,nan,zscale,0,0,0,0
16953,T00692,6613,nan,zscale,0,0,0,0
16954,T00692,6615,nan,zscale,0,0,0,0
16955,T00692,6616,nan,zscale,0,0,0,0
16956,T00692,6618,nan,zscale,0,0,0,0
16957,T00692,6619,nan,zscale,0,0,0,0
16958,T00692,6625,nan,zscale,0,0,0,0
16959,T00692,6630,nan,zscale,0,0,0,0
16960,T00692,6636,nan,zscale,0,0,0,0
16961,T00692,6640,nan,zscale,0,0,0,0
16962,T00692,6641,nan,zscale,0,0,0,0
16963,T00692,6648,nan,zscale,0,0,0,0
16964,T00692,6655,nan,zscale,0,0,0,0
16965,T00692,6656,nan,zscale,0,0,0,0
16966,T00692,6657,nan,zscale,0,0,0,0
16967,T00692,6659,nan,zscale,0,0,0,0
16968,T00692,6662,nan,zscale,0,0,0,0
16969,T00692,6673,nan,zscale,0,0,0,0
16970,T00692,6676,nan,zscale,0,0,0,0
16971,T00692,6677,nan,zscale,0,0,0,0
16972,T00692,6682,nan,zscale,0,0,0,0
16973,T00692,6692,nan,zscale,0,0,0,0
